89328	2019/04/01 14:48	0	69
89329	2019/04/01 15:03	0	69
89330	2019/04/01 15:18	0	68
89331	2019/04/01 15:33	0	66
89332	2019/04/01 15:48	0	63
89333	2019/04/01 16:03	0	62
89334	2019/04/01 16:18	0	63
89335	2019/04/01 16:33	0	65
89336	2019/04/01 16:48	0	75
89337	2019/04/01 17:03	0	89
89338	2019/04/01 17:18	0	84
89339	2019/04/01 17:33	0	66
89340	2019/04/01 17:48	0	65
89341	2019/04/01 18:03	0	81
89342	2019/04/01 18:18	0	84
89343	2019/04/01 18:33	0	80
89344	2019/04/01 18:48	0	83
89345	2019/04/01 19:03	0	86
89346	2019/04/01 19:18	0	86
89347	2019/04/01 19:33	0	80
89348	2019/04/01 19:48	0	75
89349	2019/04/01 20:03	0	82
89350	2019/04/01 20:18	0	85
89351	2019/04/01 20:33	0	77
89352	2019/04/01 20:48	0	77
89353	2019/04/01 21:03	0	86
89354	2019/04/01 21:18	0	90
89355	2019/04/01 21:33	0	90
89356	2019/04/01 21:48	0	86
89357	2019/04/01 22:03	0	82
89358	2019/04/01 22:18	0	85
89359	2019/04/01 22:33	0	86
89360	2019/04/01 22:48	0	88
89361	2019/04/01 23:03	0	92
89362	2019/04/01 23:18	0	96
89363	2019/04/01 23:33	0	94
89364	2019/04/01 23:48	0	87
89365	2019/04/02 00:03	0	82
89366	2019/04/02 00:18	0	89
89367	2019/04/02 00:33	0	102
89368	2019/04/02 00:48	0	102
89369	2019/04/02 01:03	0	86
89370	2019/04/02 01:18	0	71
89371	2019/04/02 01:33	0	74
89372	2019/04/02 01:48	0	84
89373	2019/04/02 02:03	0	88
89374	2019/04/02 02:18	0	83
89375	2019/04/02 02:33	0	80
89376	2019/04/02 02:48	0	87
89377	2019/04/02 03:03	0	92
89378	2019/04/02 03:18	0	90
89379	2019/04/02 03:33	0	85
89380	2019/04/02 03:48	0	82
89381	2019/04/02 04:03	0	84
89382	2019/04/02 04:18	0	90
89383	2019/04/02 04:33	0	92
89384	2019/04/02 04:48	0	88
89385	2019/04/02 05:03	0	80
89386	2019/04/02 05:18	0	77
89387	2019/04/02 05:33	0	75
89388	2019/04/02 05:48	0	73
89389	2019/04/02 06:03	0	69
89390	2019/04/02 06:18	0	69
89391	2019/04/02 06:33	0	68
89392	2019/04/02 06:48	0	66
89393	2019/04/02 07:03	0	66
89394	2019/04/02 07:18	0	66
89395	2019/04/02 07:33	0	65
89396	2019/04/02 07:48	0	65
89397	2019/04/02 08:03	0	63
89398	2019/04/02 08:18	0	64
89399	2019/04/02 08:33	0	63
89400	2019/04/02 08:48	0	63
89401	2019/04/02 09:03	0	73
89402	2019/04/02 09:18	0	89
89403	2019/04/02 09:33	0	89
89404	2019/04/02 09:48	0	80
89405	2019/04/02 10:03	0	80
89406	2019/04/02 10:18	0	82
89407	2019/04/02 10:33	0	87
89408	2019/04/02 10:48	0	91
89409	2019/04/02 11:03	0	74
89410	2019/04/02 11:18	0	66
89411	2019/04/02 11:33	0	75
89412	2019/04/02 11:48	0	80
89413	2019/04/02 12:03	0	74
89414	2019/04/02 12:18	0	64
89415	2019/04/02 12:33	0	59
89416	2019/04/02 12:48	0	57
89417	2019/04/02 13:03	0	55
89418	2019/04/02 13:18	0	54
89419	2019/04/02 13:33	0	56
89420	2019/04/02 13:48	0	66
89421	2019/04/02 14:03	0	90
89422	2019/04/02 14:18	0	101
89423	2019/04/02 14:33	0	91
89424	2019/04/02 14:48	0	77
89425	2019/04/02 15:03	0	82
89426	2019/04/02 15:18	0	98
89427	2019/04/02 15:33	0	103
89428	2019/04/02 15:48	0	91
89429	2019/04/02 16:03	0	72
89430	2019/04/02 16:18	0	61
89431	2019/04/02 16:33	0	57
89432	2019/04/02 16:48	0	63
89433	2019/04/02 17:03	0	79
89434	2019/04/02 17:18	0	85
89435	2019/04/02 17:33	0	75
89436	2019/04/02 17:48	0	69
89437	2019/04/02 18:03	0	79
89438	2019/04/02 18:18	0	82
89439	2019/04/02 18:33	0	74
89440	2019/04/02 18:48	0	74
89441	2019/04/02 19:03	0	77
89442	2019/04/02 19:18	0	70
89443	2019/04/02 19:33	0	66
89444	2019/04/02 19:48	0	67
89445	2019/04/02 20:03	0	67
89446	2019/04/02 20:18	0	63
89447	2019/04/02 20:33	0	59
89448	2019/04/02 20:48	0	61
89449	2019/04/02 21:03	0	74
89450	2019/04/02 21:18	0	86
89451	2019/04/02 21:33	0	93
89452	2019/04/02 21:48	0	96
89453	2019/04/02 22:03	0	88
89454	2019/04/02 22:18	0	89
89455	2019/04/02 22:33	0	104
89456	2019/04/02 22:48	0	111
89457	2019/04/02 23:03	0	105
89458	2019/04/02 23:18	0	95
89459	2019/04/02 23:33	0	86
89460	2019/04/02 23:48	0	78
89461	2019/04/03 00:03	0	73
89462	2019/04/03 00:18	0	78
89463	2019/04/03 00:33	0	82
89464	2019/04/03 00:48	0	81
89465	2019/04/03 01:03	0	86
89466	2019/04/03 01:18	0	88
89467	2019/04/03 01:33	0	76
89468	2019/04/03 01:48	0	67
89469	2019/04/03 02:03	0	75
89470	2019/04/03 02:18	0	86
89471	2019/04/03 02:33	0	88
89472	2019/04/03 02:48	0	83
89473	2019/04/03 03:03	0	79
89474	2019/04/03 03:18	0	78
89475	2019/04/03 03:33	0	75
89476	2019/04/03 03:48	0	72
89477	2019/04/03 04:03	0	73
89478	2019/04/03 04:18	0	76
89479	2019/04/03 04:33	0	74
89480	2019/04/03 04:48	0	71
89481	2019/04/03 05:03	0	71
89482	2019/04/03 05:18	0	71
89483	2019/04/03 05:33	0	70
89484	2019/04/03 05:48	0	68
89485	2019/04/03 06:03	0	65
89486	2019/04/03 06:18	0	60
89487	2019/04/03 06:33	0	58
89488	2019/04/03 06:48	0	58
89489	2019/04/03 07:03	0	59
89490	2019/04/03 07:18	0	59
89491	2019/04/03 07:33	0	59
89492	2019/04/03 07:48	0	58
89493	2019/04/03 08:03	0	58
89494	2019/04/03 08:18	0	61
89495	2019/04/03 08:33	0	70
89496	2019/04/03 08:48	0	81
89497	2019/04/03 09:03	0	77
89498	2019/04/03 09:18	0	63
89499	2019/04/03 09:33	0	55
89500	2019/04/03 09:48	0	54
89501	2019/04/03 10:03	0	63
89502	2019/04/03 10:18	0	61
89503	2019/04/03 10:33	0	62
89504	2019/04/03 10:48	0	76
89505	2019/04/03 11:03	0	80
89506	2019/04/03 11:18	0	67
89507	2019/04/03 11:33	0	58
89508	2019/04/03 11:48	0	56
89509	2019/04/03 12:03	0	56
89510	2019/04/03 12:18	0	56
89511	2019/04/03 12:33	0	55
89512	2019/04/03 12:48	0	53
89513	2019/04/03 13:03	0	52
89514	2019/04/03 13:18	0	51
89515	2019/04/03 13:33	0	53
89516	2019/04/03 13:48	0	71
89517	2019/04/03 14:03	0	83
89518	2019/04/03 14:18	0	95
89519	2019/04/03 14:33	0	98
89520	2019/04/03 14:48	0	79
89521	2019/04/03 15:03	0	68
89522	2019/04/03 15:18	0	67
89523	2019/04/03 15:33	0	70
89524	2019/04/03 15:48	0	74
89525	2019/04/03 16:03	0	77
89526	2019/04/03 16:18	0	77
89527	2019/04/03 16:33	0	70
89528	2019/04/03 16:48	0	64
89529	2019/04/03 17:03	0	63
89530	2019/04/03 17:18	0	67
89531	2019/04/03 17:33	0	65
89532	2019/04/03 17:48	0	58
89533	2019/04/03 18:03	0	56
89534	2019/04/03 18:18	0	57
89535	2019/04/03 18:33	0	57
89536	2019/04/03 18:48	0	55
89537	2019/04/03 19:03	0	54
89538	2019/04/03 19:18	0	59
89539	2019/04/03 19:33	0	61
89540	2019/04/03 19:48	0	56
89541	2019/04/03 20:03	0	51
89542	2019/04/03 20:18	0	53
89543	2019/04/03 20:33	0	66
89544	2019/04/03 20:48	0	76
89545	2019/04/03 21:03	0	80
89546	2019/04/03 21:18	0	78
89547	2019/04/03 21:33	0	75
89548	2019/04/03 21:48	0	74
89549	2019/04/03 22:03	0	71
89550	2019/04/03 22:18	0	70
89551	2019/04/03 22:33	0	77
89552	2019/04/03 22:48	0	80
89553	2019/04/03 23:03	0	75
89554	2019/04/03 23:18	0	74
89555	2019/04/03 23:33	0	72
89556	2019/04/03 23:48	0	66
89557	2019/04/04 00:03	0	62
89558	2019/04/04 00:18	0	61
89559	2019/04/04 00:33	0	61
89560	2019/04/04 00:48	0	58
89561	2019/04/04 01:03	0	57
89562	2019/04/04 01:18	0	56
89563	2019/04/04 01:33	0	55
89564	2019/04/04 01:48	0	55
89565	2019/04/04 02:03	0	55
89566	2019/04/04 02:18	0	57
89567	2019/04/04 02:33	0	58
89568	2019/04/04 02:48	0	58
89569	2019/04/04 03:03	0	58
89570	2019/04/04 03:18	0	58
89571	2019/04/04 03:33	0	58
89572	2019/04/04 03:48	0	57
89573	2019/04/04 04:03	0	56
89574	2019/04/04 04:18	0	56
89575	2019/04/04 04:33	0	56
89576	2019/04/04 04:48	0	56
89577	2019/04/04 05:03	0	58
89578	2019/04/04 05:18	0	60
89579	2019/04/04 05:33	0	60
89580	2019/04/04 05:48	0	57
89581	2019/04/04 06:03	0	56
89582	2019/04/04 06:18	0	56
89583	2019/04/04 06:33	0	58
89584	2019/04/04 06:48	0	57
89585	2019/04/04 07:03	0	56
89586	2019/04/04 07:18	0	55
89587	2019/04/04 07:33	0	55
89588	2019/04/04 07:48	0	54
89589	2019/04/04 08:03	0	54
89590	2019/04/04 08:18	0	55
89591	2019/04/04 08:33	0	58
89592	2019/04/04 08:48	0	67
89593	2019/04/04 09:03	0	82
89594	2019/04/04 09:18	0	84
89595	2019/04/04 09:33	0	74
89596	2019/04/04 09:48	0	76
89597	2019/04/04 10:03	0	87
89598	2019/04/04 10:18	0	92
89599	2019/04/04 10:33	0	85
89600	2019/04/04 10:48	0	73
89601	2019/04/04 11:03	0	66
89602	2019/04/04 11:18	0	62
89603	2019/04/04 11:33	0	57
89604	2019/04/04 11:48	0	53
89605	2019/04/04 12:03	0	57
89606	2019/04/04 12:18	0	65
89607	2019/04/04 12:33	0	59
89608	2019/04/04 12:48	0	56
89609	2019/04/04 13:03	0	54
89610	2019/04/04 13:18	0	53
89611	2019/04/04 13:33	0	53
89612	2019/04/04 13:48	0	51
89613	2019/04/04 14:03	0	51
89614	2019/04/04 14:18	0	51
89615	2019/04/04 14:33	0	61
89616	2019/04/04 14:48	0	81
89617	2019/04/04 15:03	0	83
89618	2019/04/04 15:18	0	78
89619	2019/04/04 15:33	0	76
89620	2019/04/04 15:48	0	78
89621	2019/04/04 16:03	0	81
89622	2019/04/04 16:18	0	81
89623	2019/04/04 16:33	0	74
89624	2019/04/04 16:48	0	69
89625	2019/04/04 17:03	0	68
89626	2019/04/04 17:18	0	67
89627	2019/04/04 17:33	0	66
89628	2019/04/04 17:48	0	68
89629	2019/04/04 18:03	0	68
89630	2019/04/04 18:18	0	63
89631	2019/04/04 18:33	0	59
89632	2019/04/04 18:48	0	60
89633	2019/04/04 19:03	0	61
89634	2019/04/04 19:18	0	57
89635	2019/04/04 19:33	0	55
89636	2019/04/04 19:48	0	55
89637	2019/04/04 20:03	0	57
89638	2019/04/04 20:18	0	57
89639	2019/04/04 20:33	0	57
89640	2019/04/04 20:48	0	62
89641	2019/04/04 21:03	0	71
89642	2019/04/04 21:18	0	81
89643	2019/04/04 21:33	0	81
89644	2019/04/04 21:48	0	76
89645	2019/04/04 22:03	0	71
89646	2019/04/04 22:18	0	67
89647	2019/04/04 22:33	0	62
89648	2019/04/04 22:48	0	61
89649	2019/04/04 23:03	0	101
89650	2019/04/04 23:18	0	79
89651	2019/04/04 23:33	0	73
89652	2019/04/04 23:48	0	69
89653	2019/04/05 00:03	0	68
89654	2019/04/05 00:18	0	68
89655	2019/04/05 00:33	0	74
89656	2019/04/05 00:48	0	77
89657	2019/04/05 01:03	0	72
89658	2019/04/05 01:18	0	63
89659	2019/04/05 01:33	0	57
89660	2019/04/05 01:48	0	51
89661	2019/04/05 02:03	0	50
89662	2019/04/05 02:18	0	54
89663	2019/04/05 02:33	0	58
89664	2019/04/05 02:48	0	58
89665	2019/04/05 03:03	0	57
89666	2019/04/05 03:18	0	58
89667	2019/04/05 03:33	0	60
89668	2019/04/05 03:48	0	61
89669	2019/04/05 04:03	0	62
89670	2019/04/05 04:18	0	61
89671	2019/04/05 04:33	0	60
89672	2019/04/05 04:48	0	61
89673	2019/04/05 05:03	0	63
89674	2019/04/05 05:18	0	60
89675	2019/04/05 05:33	0	60
89676	2019/04/05 05:48	0	60
89677	2019/04/05 06:03	0	59
89678	2019/04/05 06:18	0	59
89679	2019/04/05 06:33	0	58
89680	2019/04/05 06:48	0	56
89681	2019/04/05 07:03	0	55
89682	2019/04/05 07:18	0	54
89683	2019/04/05 07:33	0	53
89684	2019/04/05 07:48	0	52
89685	2019/04/05 08:03	0	53
89686	2019/04/05 08:18	0	55
89687	2019/04/05 08:33	0	55
89688	2019/04/05 08:48	0	55
89689	2019/04/05 09:03	0	53
89690	2019/04/05 09:18	0	54
89691	2019/04/05 09:33	0	67
89692	2019/04/05 09:48	0	80
89693	2019/04/05 10:03	0	78
89694	2019/04/05 10:18	0	73
89695	2019/04/05 10:33	0	64
89696	2019/04/05 10:48	0	59
89697	2019/04/05 11:03	0	65
89698	2019/04/05 11:18	0	76
89699	2019/04/05 11:33	0	72
89700	2019/04/05 11:48	0	67
89711	2019/04/05 14:33	0	52
89712	2019/04/05 14:48	0	53
89713	2019/04/05 15:03	0	53
89714	2019/04/05 15:18	0	57
89715	2019/04/05 15:33	0	81
89716	2019/04/05 15:48	0	91
89717	2019/04/05 16:03	0	72
89718	2019/04/05 16:18	0	66
89719	2019/04/05 16:33	0	74
89720	2019/04/05 16:48	0	72
89721	2019/04/05 17:03	0	68
89722	2019/04/05 17:18	0	78
89723	2019/04/05 17:33	0	78
89724	2019/04/05 17:48	0	66
89725	2019/04/05 18:03	0	61
89726	2019/04/05 18:18	0	62
89727	2019/04/05 18:33	0	69
89728	2019/04/05 18:48	0	78
89729	2019/04/05 19:03	0	78
89730	2019/04/05 19:18	0	74
89731	2019/04/05 19:33	0	68
89732	2019/04/05 19:48	0	61
89733	2019/04/05 20:03	0	62
89734	2019/04/05 20:18	0	67
89735	2019/04/05 20:33	0	62
89736	2019/04/05 20:48	0	57
89737	2019/04/05 21:03	0	58
89738	2019/04/05 21:18	0	69
89739	2019/04/05 21:33	0	66
89740	2019/04/05 21:48	0	64
89741	2019/04/05 22:03	0	79
89742	2019/04/05 22:18	0	81
89743	2019/04/05 22:33	0	72
89744	2019/04/05 22:48	0	74
89745	2019/04/05 23:03	0	82
89746	2019/04/05 23:18	0	81
89747	2019/04/05 23:33	0	67
89748	2019/04/05 23:48	0	63
89749	2019/04/06 00:03	0	74
89750	2019/04/06 00:18	0	84
89751	2019/04/06 00:33	0	82
89752	2019/04/06 00:48	0	72
89753	2019/04/06 01:03	0	61
89754	2019/04/06 01:18	0	55
89755	2019/04/06 01:33	0	51
89756	2019/04/06 01:48	0	51
89757	2019/04/06 02:03	0	54
89758	2019/04/06 02:18	0	72
89759	2019/04/06 02:33	0	83
89760	2019/04/06 02:48	0	77
89761	2019/04/06 03:03	0	67
89762	2019/04/06 03:18	0	66
89763	2019/04/06 03:33	0	70
89764	2019/04/06 03:48	0	69
89765	2019/04/06 04:03	0	65
89766	2019/04/06 04:18	0	62
89767	2019/04/06 04:33	0	62
89768	2019/04/06 04:48	0	60
89769	2019/04/06 05:03	0	57
89770	2019/04/06 05:18	0	55
89771	2019/04/06 05:33	0	54
89772	2019/04/06 05:48	0	55
89773	2019/04/06 06:03	0	57
89774	2019/04/06 06:18	0	57
89775	2019/04/06 06:33	0	55
89776	2019/04/06 06:48	0	54
89777	2019/04/06 07:03	0	53
89778	2019/04/06 07:18	0	51
89779	2019/04/06 07:33	0	51
89780	2019/04/06 07:48	0	51
89781	2019/04/06 08:03	0	51
89782	2019/04/06 08:18	0	51
89783	2019/04/06 08:33	0	52
89784	2019/04/06 08:48	0	51
89785	2019/04/06 09:03	0	50
89786	2019/04/06 09:18	0	52
89787	2019/04/06 09:33	0	53
89788	2019/04/06 09:48	0	54
89789	2019/04/06 10:03	0	51
89790	2019/04/06 10:18	0	53
89791	2019/04/06 10:33	0	79
89792	2019/04/06 10:48	0	87
89793	2019/04/06 11:03	0	77
89794	2019/04/06 11:18	0	77
89795	2019/04/06 11:33	0	76
89796	2019/04/06 11:48	0	69
89797	2019/04/06 12:03	0	68
89798	2019/04/06 12:18	0	73
89799	2019/04/06 12:33	0	75
89800	2019/04/06 12:48	0	72
89801	2019/04/06 13:03	0	65
89802	2019/04/06 13:18	0	68
89803	2019/04/06 13:33	0	80
89804	2019/04/06 13:48	0	83
89805	2019/04/06 14:03	0	74
89806	2019/04/06 14:18	0	63
89807	2019/04/06 14:33	0	56
89808	2019/04/06 14:48	0	51
89809	2019/04/06 15:03	0	52
89810	2019/04/06 15:18	0	53
89811	2019/04/06 15:33	0	50
89812	2019/04/06 15:48	0	48
89813	2019/04/06 16:03	0	47
89814	2019/04/06 16:18	0	48
89815	2019/04/06 16:33	0	53
89816	2019/04/06 16:48	0	70
89817	2019/04/06 17:03	0	86
89818	2019/04/06 17:18	0	83
89819	2019/04/06 17:33	0	68
89820	2019/04/06 17:48	0	60
89821	2019/04/06 18:03	0	56
89822	2019/04/06 18:18	0	55
89823	2019/04/06 18:33	0	52
89824	2019/04/06 18:48	0	60
89825	2019/04/06 19:03	0	77
89826	2019/04/06 19:18	0	80
89827	2019/04/06 19:33	0	72
89828	2019/04/06 19:48	0	64
89829	2019/04/06 20:03	0	63
89830	2019/04/06 20:18	0	70
89831	2019/04/06 20:33	0	73
89832	2019/04/06 20:48	0	69
89833	2019/04/06 21:03	0	70
89834	2019/04/06 21:18	0	77
89835	2019/04/06 21:33	0	70
89836	2019/04/06 21:48	0	59
89837	2019/04/06 22:03	0	55
89838	2019/04/06 22:18	0	73
89839	2019/04/06 22:33	0	83
89840	2019/04/06 22:48	0	74
89841	2019/04/06 23:03	0	70
89842	2019/04/06 23:18	0	75
89843	2019/04/06 23:33	0	77
89844	2019/04/06 23:48	0	71
89845	2019/04/07 00:03	0	62
89846	2019/04/07 00:18	0	60
89847	2019/04/07 00:33	0	67
89848	2019/04/07 00:48	0	67
89849	2019/04/07 01:03	0	62
89850	2019/04/07 01:18	0	64
89851	2019/04/07 01:33	0	70
89852	2019/04/07 01:48	0	76
89853	2019/04/07 02:03	0	79
89854	2019/04/07 02:18	0	77
89855	2019/04/07 02:33	0	73
89856	2019/04/07 02:48	0	65
89857	2019/04/07 03:03	0	60
89858	2019/04/07 03:18	0	61
89859	2019/04/07 03:33	0	66
89860	2019/04/07 03:48	0	69
89861	2019/04/07 04:03	0	65
89862	2019/04/07 04:18	0	59
89863	2019/04/07 04:33	0	56
89864	2019/04/07 04:48	0	57
89865	2019/04/07 05:03	0	64
89866	2019/04/07 05:18	0	64
89867	2019/04/07 05:33	0	61
89868	2019/04/07 05:48	0	59
89869	2019/04/07 06:03	0	57
89870	2019/04/07 06:18	0	56
89871	2019/04/07 06:33	0	57
89872	2019/04/07 06:48	0	55
89873	2019/04/07 07:03	0	54
89874	2019/04/07 07:18	0	54
89875	2019/04/07 07:33	0	52
89876	2019/04/07 07:48	0	50
89877	2019/04/07 08:03	0	50
89878	2019/04/07 08:18	0	49
89879	2019/04/07 08:33	0	51
89880	2019/04/07 08:48	0	52
89881	2019/04/07 09:03	0	52
89882	2019/04/07 09:18	0	52
89883	2019/04/07 09:33	0	51
89884	2019/04/07 09:48	0	62
89885	2019/04/07 10:03	0	77
89886	2019/04/07 10:18	0	72
89887	2019/04/07 10:33	0	66
89888	2019/04/07 10:48	0	72
89889	2019/04/07 11:03	0	78
89890	2019/04/07 11:18	0	72
89891	2019/04/07 11:33	0	62
89892	2019/04/07 11:48	0	58
89893	2019/04/07 12:03	0	55
89894	2019/04/07 12:18	0	53
89895	2019/04/07 12:33	0	50
89896	2019/04/07 12:48	0	46
89897	2019/04/07 13:03	0	49
89898	2019/04/07 13:18	0	69
89899	2019/04/07 13:33	0	83
89900	2019/04/07 13:48	0	80
89901	2019/04/07 14:03	0	72
89902	2019/04/07 14:18	0	68
89903	2019/04/07 14:33	0	68
89904	2019/04/07 14:48	0	68
89905	2019/04/07 15:03	0	66
89906	2019/04/07 15:18	0	60
89907	2019/04/07 15:33	0	59
89908	2019/04/07 15:48	0	61
89909	2019/04/07 16:03	0	62
89910	2019/04/07 16:18	0	68
89911	2019/04/07 16:33	0	72
89912	2019/04/07 16:48	0	71
89913	2019/04/07 17:03	0	69
89914	2019/04/07 17:18	0	69
89915	2019/04/07 17:33	0	71
89916	2019/04/07 17:48	0	71
89917	2019/04/07 18:03	0	69
89918	2019/04/07 18:18	0	69
89919	2019/04/07 18:33	0	71
89920	2019/04/07 18:48	0	69
89921	2019/04/07 19:03	0	65
89922	2019/04/07 19:18	0	60
89923	2019/04/07 19:33	0	58
89924	2019/04/07 19:48	0	58
89925	2019/04/07 20:03	0	55
89926	2019/04/07 20:18	0	52
89927	2019/04/07 20:33	0	53
89928	2019/04/07 20:48	0	68
89929	2019/04/07 21:03	0	79
89930	2019/04/07 21:18	0	79
89931	2019/04/07 21:33	0	71
89932	2019/04/07 21:48	0	63
89933	2019/04/07 22:03	0	62
89934	2019/04/07 22:18	0	66
89935	2019/04/07 22:33	0	71
89936	2019/04/07 22:48	0	74
89937	2019/04/07 23:03	0	69
89938	2019/04/07 23:18	0	62
89939	2019/04/07 23:33	0	60
89940	2019/04/07 23:48	0	60
89941	2019/04/08 00:03	0	63
89942	2019/04/08 00:18	0	94
89943	2019/04/08 00:33	0	67
89944	2019/04/08 00:48	0	63
89945	2019/04/08 01:03	0	65
89946	2019/04/08 01:18	0	67
89947	2019/04/08 01:33	0	61
89948	2019/04/08 01:48	0	60
89949	2019/04/08 02:03	0	60
89950	2019/04/08 02:18	0	64
89951	2019/04/08 02:33	0	70
89952	2019/04/08 02:48	0	68
89953	2019/04/08 03:03	0	61
89954	2019/04/08 03:18	0	56
89955	2019/04/08 03:33	0	55
89956	2019/04/08 03:48	0	60
89957	2019/04/08 04:03	0	60
89958	2019/04/08 04:18	0	57
89959	2019/04/08 04:33	0	55
89960	2019/04/08 04:48	0	55
89961	2019/04/08 05:03	0	56
89962	2019/04/08 05:18	0	56
89963	2019/04/08 05:33	0	55
89964	2019/04/08 05:48	0	54
89965	2019/04/08 06:03	0	54
89966	2019/04/08 06:18	0	54
89967	2019/04/08 06:33	0	54
89968	2019/04/08 06:48	0	53
89969	2019/04/08 07:03	0	53
89970	2019/04/08 07:18	0	52
89971	2019/04/08 07:33	0	51
89972	2019/04/08 07:48	0	52
89973	2019/04/08 08:03	0	52
89974	2019/04/08 08:18	0	51
89975	2019/04/08 08:33	0	52
89976	2019/04/08 08:48	0	51
89977	2019/04/08 09:03	0	51
89978	2019/04/08 09:18	0	59
89979	2019/04/08 09:33	0	72
89980	2019/04/08 09:48	0	68
89981	2019/04/08 10:03	0	67
89982	2019/04/08 10:18	0	70
89983	2019/04/08 10:33	0	65
89984	2019/04/08 10:48	0	59
89985	2019/04/08 11:03	0	52
89986	2019/04/08 11:18	0	47
89987	2019/04/08 11:33	0	47
89988	2019/04/08 11:48	0	49
89989	2019/04/08 12:03	0	47
89990	2019/04/08 12:18	0	45
89991	2019/04/08 12:33	0	44
89992	2019/04/08 12:48	0	46
89993	2019/04/08 13:03	0	54
89994	2019/04/08 13:18	0	75
89995	2019/04/08 13:33	0	78
89996	2019/04/08 13:48	0	66
89997	2019/04/08 14:03	0	61
89998	2019/04/08 14:18	0	70
89999	2019/04/08 14:33	0	80
90000	2019/04/08 14:48	0	74
90001	2019/04/08 15:03	0	70
90002	2019/04/08 15:18	0	66
90003	2019/04/08 15:33	0	60
90004	2019/04/08 15:48	0	58
90005	2019/04/08 16:03	0	58
90006	2019/04/08 16:18	0	60
90007	2019/04/08 16:33	0	60
90008	2019/04/08 16:48	0	57
90009	2019/04/08 17:03	0	55
90010	2019/04/08 17:18	0	52
90011	2019/04/08 17:33	0	51
90012	2019/04/08 17:48	0	54
90013	2019/04/08 18:03	0	65
90014	2019/04/08 18:18	0	68
90015	2019/04/08 18:33	0	66
90016	2019/04/08 18:48	0	61
90017	2019/04/08 19:03	0	59
90018	2019/04/08 19:18	0	60
90019	2019/04/08 19:33	0	57
90020	2019/04/08 19:48	0	53
90021	2019/04/08 20:03	0	52
90022	2019/04/08 20:18	0	54
90023	2019/04/08 20:33	0	59
90024	2019/04/08 20:48	0	60
90025	2019/04/08 21:03	0	56
90026	2019/04/08 21:18	0	59
90027	2019/04/08 21:33	0	67
90028	2019/04/08 21:48	0	63
90029	2019/04/08 22:03	0	56
90030	2019/04/08 22:18	0	53
90031	2019/04/08 22:33	0	61
90032	2019/04/08 22:48	0	64
90033	2019/04/08 23:03	0	62
90034	2019/04/08 23:18	0	64
90035	2019/04/08 23:33	0	64
90036	2019/04/08 23:48	0	60
90037	2019/04/09 00:03	0	58
90038	2019/04/09 00:18	0	56
90039	2019/04/09 00:33	0	56
90040	2019/04/09 00:48	0	58
90041	2019/04/09 01:03	0	63
90042	2019/04/09 01:18	0	63
90043	2019/04/09 01:33	0	64
90044	2019/04/09 01:48	0	68
90045	2019/04/09 02:03	0	72
